id,timestamp,tweet_text
1.39E+18,30-04-2021 18:50,"b'@Emma34770971 @Vickie627 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC After that testimony...on Dec. 11th, they authorized its use...\nhttps://t.co/HZO1ZQ3gsl'"
1.39E+18,30-04-2021 18:50,b'@ConcernedinPV @Merry_Hippie @PogueMoran @Forseti_Pazzo @laylow88861429 @mathmomma24 @Ihonestlydont19 @RickySi16087724 @ziggystardad @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @Vickie627 @1Quetzalcoatl1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @4ever_patriot @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @_Kel_Varnsen_ @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @DeplorableCrowC @MamaLouies @Brian_Alford Your #BlueAnon double standard is showing... ya might wanna tuck that in.\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
1.39E+18,30-04-2021 18:50,"b""@Vickie627 @ruxcytbl @_Kel_Varnsen_ @Merry_Hippie @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @LadyOfTheOcean1 @RAGINxCAJUN @JonSmith922 @PATRIQT_1776 @PoliticsPot @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Traveler3906 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @atumpkins11 @MrChingonE @medwoman1 @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @ConcernedinPV @POTUS I think that's why she muted me. She can't keep up with ACTUAL information."""
1.39E+18,30-04-2021 18:49,"b""@atumpkins11 @ruxcytbl @ConcernedinPV @LadyOfTheOcean1 @medwoman1 @_Kel_Varnsen_ @Merry_Hippie @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @RAGINxCAJUN @JonSmith922 @Vickie627 @PATRIQT_1776 @PoliticsPot @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @MrChingonE @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @POTUS It's almost like trump's tax cuts didn't benefit everyone equally or as much a Trump promised! Who knew?"""
1.39E+18,30-04-2021 18:49,"b'@ahrehead @mathmomma24 @ziggystardad @ruxcytbl @Vickie627 @Merry_Hippie @thedemorats @LadyOfTheOcean1 @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @DeplorableCrowC @MamaLouies Biden didn\xe2\x80\x99t send anyone. You know how \xe2\x80\x9cLaw and Order\xe2\x80\x9d actually works, right? You choose to break the law, you get ordered to jail. It\xe2\x80\x99s not that complicated.'"
1.39E+18,30-04-2021 18:48,b'@ahrehead @Merry_Hippie @Emma34770971 @Vickie627 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @JDW714 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC I remember when requiring seatbelts made us communist\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
1.39E+18,30-04-2021 18:48,b'@ruxcytbl @Traveler3906 @medwoman1 @_Kel_Varnsen_ @Merry_Hippie @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @LadyOfTheOcean1 @RAGINxCAJUN @JonSmith922 @Vickie627 @PATRIQT_1776 @PoliticsPot @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @atumpkins11 @MrChingonE @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @ConcernedinPV @POTUS Feigning wealth shows your desperation. Corporate taxes\xf0\x9f\x94\xbc Taxes on yearly income making $500k\xe2\x8f\xab Taxes on middle and low income\xf0\x9f\x94\xbd'
1.39E+18,30-04-2021 18:47,"b'@coffee_sl Epic.  May I suggest @bonjovi  for your music  rotation.  After all as a kid before he became mega famous  @jonbonjovi  sang a song on a star wars Christmas record.  "" we miss u a merry Christmas R2D2 ""'"
1.39E+18,30-04-2021 18:47,"b'This clip is incredible: Merry Clayton and the Rolling Stones, \xe2\x80\x98Gimme Shelter\xe2\x80\x99 https://t.co/60YntJPSpO via @YouTube'"
1.39E+18,30-04-2021 18:46,"b""@mochi_the_fool You don't talk much at all (at least on here) but you drop an opinion and just go on your merry way usually and you seem kinda smug maybe, so gonna give you Ruggie.\n\nHe's also on his merry way, chill, smug and just wants to survive haha https://t.co/KubtDolZdW"""
1.39E+18,30-04-2021 18:46,b'@ziggystardad @djtrekmixn @ruxcytbl @jdd2169 @PoliticsPot @laylow88861429 @henriziolkowski @stevlucas @1Quetzalcoatl1 @_Kel_Varnsen_ @4ever_patriot @PogueMoran @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @JonSmith922 @Jim65783 @StrokeyStratfo1 @Vickie627 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @epitomeof3 @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @DeplorableCrowC I laughed so hard at that - it hurt. Warn a lady next time.'
1.39E+18,30-04-2021 18:46,"b'@Traveler3906 @ruxcytbl @ConcernedinPV @LadyOfTheOcean1 @medwoman1 @_Kel_Varnsen_ @Merry_Hippie @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @RAGINxCAJUN @JonSmith922 @Vickie627 @PATRIQT_1776 @PoliticsPot @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @MrChingonE @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @POTUS I went from getting a modest refund every single year to now having to write a check to the IRS that is far bigger than my down payment for my house...every year since. Same job, same salary.'"
1.39E+18,30-04-2021 18:46,b'@Emma34770971 @Vickie627 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC The part your cult cut out before disseminating the propaganda to you.... https://t.co/IJPdRxxI0O'
1.39E+18,30-04-2021 18:46,"b'@djtrekmixn @ziggystardad @ruxcytbl @jdd2169 @laylow88861429 @henriziolkowski @stevlucas @1Quetzalcoatl1 @_Kel_Varnsen_ @4ever_patriot @PogueMoran @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @JonSmith922 @Jim65783 @StrokeyStratfo1 @Vickie627 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @epitomeof3 @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC They know how much Trump supporters rooted for Chauvin, &amp; this is their way of showing Shame.'"
1.39E+18,30-04-2021 18:46,b'Cute puppy character  Merry Christmas iPhone Skin Case &amp; Cover Galaxy\nhttps://t.co/q7eq8FImzR https://t.co/SxCIH55Emq'
1.39E+18,30-04-2021 18:45,"b""@PoliticsPot @ahrehead @ziggystardad @ruxcytbl @Vickie627 @Merry_Hippie @thedemorats @LadyOfTheOcean1 @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @JDW714 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC @MamaLouies So....Trump sent his gestapo....guess he's a fascist. Airhead says that's how it works."""
1.39E+18,30-04-2021 18:45,b'@LadyOfTheOcean1 @medwoman1 @1Quetzalcoatl1 @MrChingonE @jdd2169 @Vickie627 @JonSmith922 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC I\xe2\x80\x99m sorry...where\xe2\x80\x99s the \xe2\x80\x9cchildish insult\xe2\x80\x9d?  And how do you figure I lost a debate? Just because I disagree? Come on man... \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1.39E+18,30-04-2021 18:45,b'@djtrekmixn @ziggystardad @ruxcytbl @jdd2169 @laylow88861429 @henriziolkowski @stevlucas @1Quetzalcoatl1 @_Kel_Varnsen_ @4ever_patriot @PogueMoran @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @JonSmith922 @Jim65783 @StrokeyStratfo1 @Vickie627 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @epitomeof3 @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC They\xe2\x80\x99re embarrassed so many trump supporters &amp; cops sent Kyle all that money.'
1.39E+18,30-04-2021 18:45,b'MERRY STREAMS ON TWITCH ??????'
1.39E+18,30-04-2021 18:45,"b'The Fine Arts silent auction ends tonight at 9 p.m.! From on-campus experiences to a Corkcicle gift basket, Merry Maids cleaning and more, you still have an opportunity to click the link and place your bids. https://t.co/o7cDWsgh2B\n\n#soareagle #auction #tmafinearts #finearts https://t.co/b0w4DERUM6'"
1.39E+18,30-04-2021 18:45,b'@Emma34770971 @Vickie627 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC If you actually took the time to read the whole thing what he was saying at the time was that any COVID vaccine they authorize or approve in the future would be safe. But you just like the version that your cult edited for you.\nTranscript https://t.co/fjbb2Lv7IU https://t.co/OPn4inh8AG'
1.39E+18,30-04-2021 18:44,"b'@ConcernedinPV @JonSmith922 @Merry_Hippie @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @RickySi16087724 @ziggystardad @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @Vickie627 @1Quetzalcoatl1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @4ever_patriot @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @_Kel_Varnsen_ @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @DeplorableCrowC @MamaLouies @Brian_Alford After kickin\xe2\x80\x99 it for a few days with his long time friend Mongolian president Argali, the president invited Don Jr to go big game hunting in his sovereign country at an exclusive private reserve.\n\nAs per usual, after the hunt Don secured the paperwork to send his kill to the US.'"
1.39E+18,30-04-2021 18:44,b'Merry Christmas to me https://t.co/zVyjmoDwNY'
1.39E+18,30-04-2021 18:44,b'@ahrehead @mathmomma24 @ziggystardad @ruxcytbl @Vickie627 @Merry_Hippie @thedemorats @LadyOfTheOcean1 @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @JDW714 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC @MamaLouies Is that right? https://t.co/YZje3fSvwb'
1.39E+18,30-04-2021 18:44,b'@ziggystardad @ruxcytbl @jdd2169 @PoliticsPot @laylow88861429 @henriziolkowski @stevlucas @1Quetzalcoatl1 @_Kel_Varnsen_ @4ever_patriot @PogueMoran @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @JonSmith922 @Jim65783 @StrokeyStratfo1 @Vickie627 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @epitomeof3 @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC That\xe2\x80\x99s so nice of you what did you send Chauvin?'
1.39E+18,30-04-2021 18:43,b'Cute puppy character  Merry Christmas iPad Case &amp; Skin\nhttps://t.co/q7eq8FImzR https://t.co/jozfrmzRXx'
1.39E+18,30-04-2021 18:43,"b'@JonSmith922 @Merry_Hippie @PogueMoran @Forseti_Pazzo @laylow88861429 @mathmomma24 @Ihonestlydont19 @RickySi16087724 @ziggystardad @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @Vickie627 @1Quetzalcoatl1 @ruxcytbl @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @4ever_patriot @epitomeof3 @PoliticsPot @JDW714 @ahrehead @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @_Kel_Varnsen_ @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @DeplorableCrowC @MamaLouies @Brian_Alford Considering that was my original question? You\xe2\x80\x99re a bit slow, aren\xe2\x80\x99t you? Cool that you caught on'"
1.39E+18,30-04-2021 18:43,b'S/o to @HD_Merry and the 1507 Home Depot in Littleton for there 8K sale last week! Big round of applause for Ruth (Kitchen Designer) who put in the lead that sold! #1507Proud #1507Strong #ReBathColorado https://t.co/6urPILAdsd'
1.39E+18,30-04-2021 18:43,"b""@ahrehead @LadyOfTheOcean1 @ruxcytbl @Emma34770971 @Vickie627 @terryloohoo @MrChingonE @JonSmith922 @thedemorats @PaulStetson13 @skmvy5 @ziggystardad @stevlucas @_Kel_Varnsen_ @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @Merry_Hippie @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @DanieIGregg @PATRIQT_1776 @therealmcteag @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC No, he's not."""
1.39E+18,30-04-2021 18:43,"b'@nekromantiiks Come with me, we will eat cheese and be merry in spring. The sheep will be many. And in the winter there will be a warm fire'"
1.39E+18,30-04-2021 18:43,"b""Unsurprising considering what he was accused of doing to his own sisters. His parents especially his dad fostered this environment where he was not held responsible for anything he did. There's reasons one of the sisters stepped back from everything. https://t.co/t4rCIcugAB"""
1.39E+18,30-04-2021 18:42,"b'Hoo merry dol merry dol dong derry-dol, my Frodo!'"
1.39E+18,30-04-2021 18:42,b'@Gazoogaloo Ummm bro? Saying \xe2\x80\x9cmerry Christmas\xe2\x80\x9d is the equivalent to saying the n word these days. Get with the times \xf0\x9f\x99\x84 men these days'
1.39E+18,30-04-2021 18:42,b'@ziggystardad @ruxcytbl @Vickie627 @medwoman1 @thedemorats @LadyOfTheOcean1 @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @Merry_Hippie @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC @MamaLouies Good!'
1.39E+18,30-04-2021 18:42,b'@mathmomma24 @ziggystardad @ruxcytbl @Vickie627 @Merry_Hippie @thedemorats @LadyOfTheOcean1 @stevlucas @_Kel_Varnsen_ @JonSmith922 @1Quetzalcoatl1 @4ever_patriot @PogueMoran @laylow88861429 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @Jim65783 @StrokeyStratfo1 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @henriziolkowski @epitomeof3 @PoliticsPot @JDW714 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @BSHerrle @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC @MamaLouies Biden sends his gestapo. That\xe2\x80\x99s fascists do.'
1.39E+18,30-04-2021 18:42,"b""@ruxcytbl @Vickie627 @diannePNW @Merry_Hippie @PoliticsPot @_Kel_Varnsen_ @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @LadyOfTheOcean1 @RAGINxCAJUN @JonSmith922 @PATRIQT_1776 @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Traveler3906 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @atumpkins11 @MrChingonE @medwoman1 @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @ConcernedinPV He never said he would or wouldn't.  He did say he's  raising taxes on corporations and those making over $100k. So you're safe."""
1.39E+18,30-04-2021 18:42,b'@Thanos_Pagkidis Advance merry bornday Here~^^'
1.39E+18,30-04-2021 18:42,b'@djtrekmixn @ziggystardad @ruxcytbl @jdd2169 @laylow88861429 @henriziolkowski @stevlucas @1Quetzalcoatl1 @_Kel_Varnsen_ @4ever_patriot @PogueMoran @mathmomma24 @Ihonestlydont19 @Forseti_Pazzo @RickySi16087724 @RAGINxCAJUN @JonSmith922 @Jim65783 @StrokeyStratfo1 @Vickie627 @medwoman1 @moose57579 @MistressRedWasp @Lilpoo404 @epitomeof3 @JDW714 @Merry_Hippie @ahrehead @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @PaulStetson13 @JeffreySHarper1 @chrisg409ubc @Emma34770971 @terryloohoo @DanieIGregg @PATRIQT_1776 @LadyOfTheOcean1 @BSHerrle @thedemorats @therealmcteag @MrChingonE @UnimpressedTX @QuidRises @BPeske @Sinner_Lilith @ConcernedinPV @DeplorableCrowC Most definitely Most definitely - https://t.co/Ddyyo8D2w1'
1.39E+18,30-04-2021 18:41,b'@thespursweb Spose I am naive for just wanting Poch back. Cared. Invested. Players wanna go..? Fucking go then. Rebuild? Fucking do it then. Honestly we are going in the bin with this Merry-go-round time and again'
1.39E+18,30-04-2021 18:41,b'@ruxcytbl @ConcernedinPV @atumpkins11 @LadyOfTheOcean1 @medwoman1 @_Kel_Varnsen_ @Merry_Hippie @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @RAGINxCAJUN @JonSmith922 @Vickie627 @PATRIQT_1776 @PoliticsPot @mathmomma24 @4ever_patriot @ziggystardad @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Brian_Alford @Emma34770971 @ahrehead @jeffnelsonnn @1Quetzalcoatl1 @MrChingonE @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @JeffreySHarper1 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @POTUS Yeah well my taxes went up when I broke into a new tax bracket... what say you to that ms. Smartypants. See how anecdotal evidence works?'
1.39E+18,30-04-2021 18:41,"b""@merry_menopause @instagram Didn't see it an afraid"""
1.39E+18,30-04-2021 18:41,"b'The basement is my mammoth\n\n -- The Merry Wives of Windsor, Act 2, Scene 2'"
